2024/6/29 7:01:56
      date predic actual  diff   acc
2024-05-14 100.01 100.95  0.93 -1.21
2024-05-15 100.42 100.35 -0.07 -1.29
2024-05-16  99.86  99.58 -0.28 -1.57
2024-05-17  99.97 100.42  0.45 -1.12
2024-05-20  99.68 101.38  1.68  0.56
2024-05-21 100.00  99.00 -1.01 -0.45
2024-05-22  99.65  99.98  0.32 -0.13
2024-05-23  99.30  98.84 -0.46 -0.59
2024-05-24  99.92 100.85  0.92  0.33
2024-05-28  99.71 100.27  0.56  0.89
2024-05-29  99.46  97.93 -1.56 -0.67
2024-05-30  99.73 100.13  0.40 -0.27
2024-05-31 100.41 101.66  1.22  0.95
2024-06-03  99.97  99.80 -0.16  0.79
2024-06-04 100.19  99.73 -0.46  0.33
2024-06-05  99.87 101.09  1.21  1.54
2024-06-06 100.07  99.09 -0.99  0.55
Mean Absolute Error: 0.73%
Epoch: 500000 BatchSize: 47
Norm: 84.73
===
      date predic actual  diff   acc
2024-03-28  99.95  99.83 -0.11 -0.11
2024-04-01  99.69  98.98 -0.72 -0.83
2024-04-02  99.61  99.02 -0.60 -1.43
2024-04-03  99.89 101.26  1.36 -0.07
2024-04-04  99.49  97.85 -1.68 -1.75
2024-04-05 100.14 100.56  0.42 -1.34
2024-04-08  99.94 100.27  0.33 -1.01
2024-04-09  99.92 100.27  0.35 -0.66
2024-04-10  99.35  98.65 -0.71 -1.37
2024-04-11  99.92 101.69  1.74  0.37
2024-04-12  99.50  98.26 -1.26 -0.89
2024-04-15  99.57  99.12 -0.46 -1.35
2024-04-16  99.95  99.85 -0.10 -1.44
2024-04-17  99.92  97.77 -2.20 -3.65
2024-04-18  99.94  99.70 -0.25 -3.89
2024-04-19 100.11  98.80 -1.32 -5.21
2024-04-22 100.13 101.57  1.41 -3.80
2024-04-23 100.16 100.61  0.44 -3.35
2024-04-24  99.83  99.70 -0.13 -3.48
2024-04-25  99.57  99.67  0.10 -3.38
2024-04-29 100.11 101.52  1.39 -1.99
2024-04-30  99.20  99.28  0.08 -1.91
2024-05-01 100.32  99.92 -0.40 -2.31
2024-05-06 100.73 102.21  1.45 -0.86
2024-05-07  99.87  99.48 -0.39 -1.25
2024-05-08 100.00  98.96 -1.05 -2.30
2024-05-09 100.23 100.48  0.25 -2.05
2024-05-10 100.01  99.28 -0.73 -2.78
2024-05-13  99.82 100.20  0.38 -2.40
2024-05-14 100.01 100.95  0.94 -1.47
2024-05-15 100.38 100.35 -0.04 -1.50
2024-05-16  99.87  99.58 -0.29 -1.79
2024-05-17  99.97 100.42  0.45 -1.34
2024-05-20  99.70 101.38  1.66  0.31
2024-05-21 100.00  99.00 -1.01 -0.70
2024-05-22  99.68  99.98  0.30 -0.40
2024-05-23  99.36  98.84 -0.52 -0.92
2024-05-24  99.92 100.85  0.92 -0.01
2024-05-28  99.73 100.27  0.54  0.53
2024-05-29  99.50  97.93 -1.61 -1.08
2024-05-30  99.74 100.13  0.38 -0.69
2024-05-31 100.38 101.66  1.26  0.56
2024-06-03  99.96  99.80 -0.16  0.40
2024-06-04 100.17  99.73 -0.44 -0.04
2024-06-05  99.88 101.09  1.20  1.16
2024-06-06 100.06  99.09 -0.98  0.18
2024-06-07  99.73 100.07  0.34  0.53
Mean Absolute Error: 0.74%
Epoch: 500000 BatchSize: 47
Norm: 90.04
===
      date predic actual  diff   acc
2024-04-01  99.71  98.98 -0.73 -0.73
2024-04-02  99.62  99.02 -0.61 -1.34
2024-04-03  99.92 101.26  1.32 -0.02
2024-04-04  99.49  97.85 -1.68 -1.70
2024-04-05 100.20 100.56  0.36 -1.33
2024-04-08  99.97 100.27  0.29 -1.04
2024-04-09  99.95 100.27  0.31 -0.73
2024-04-10  99.34  98.65 -0.70 -1.43
2024-04-11  99.96 101.69  1.70  0.28
2024-04-12  99.50  98.26 -1.26 -0.98
2024-04-15  99.58  99.12 -0.46 -1.44
2024-04-16  99.99  99.85 -0.13 -1.58
2024-04-17  99.96  97.77 -2.24 -3.81
2024-04-18  99.98  99.70 -0.28 -4.10
2024-04-19 100.16  98.80 -1.37 -5.46
2024-04-22 100.18 101.57  1.36 -4.10
2024-04-23 100.21 100.61  0.39 -3.71
2024-04-24  99.85  99.70 -0.16 -3.86
2024-04-25  99.58  99.67  0.10 -3.77
2024-04-29 100.16 101.52  1.34 -2.42
2024-04-30  99.17  99.28  0.11 -2.32
2024-05-01 100.38  99.92 -0.45 -2.77
2024-05-06 100.82 102.21  1.37 -1.41
2024-05-07  99.90  99.48 -0.42 -1.83
2024-05-08 100.04  98.96 -1.09 -2.92
2024-05-09 100.28 100.48  0.19 -2.73
2024-05-10 100.05  99.28 -0.78 -3.50
2024-05-13  99.85 100.20  0.35 -3.15
2024-05-14 100.05 100.95  0.89 -2.26
2024-05-15 100.45 100.35 -0.10 -2.36
2024-05-16  99.90  99.58 -0.32 -2.68
2024-05-17 100.01 100.42  0.41 -2.27
2024-05-20  99.72 101.38  1.64 -0.63
2024-05-21 100.04  99.00 -1.05 -1.68
2024-05-22  99.70  99.98  0.28 -1.40
2024-05-23  99.34  98.84 -0.51 -1.91
2024-05-24  99.96 100.85  0.88 -1.03
2024-05-28  99.75 100.27  0.52 -0.51
2024-05-29  99.50  97.93 -1.61 -2.12
2024-05-30  99.76 100.13  0.36 -1.76
2024-05-31 100.45 101.66  1.19 -0.56
2024-06-03 100.00  99.80 -0.19 -0.76
2024-06-04 100.22  99.73 -0.49 -1.25
2024-06-05  99.92 101.09  1.16 -0.09
2024-06-06 100.11  99.09 -1.02 -1.11
2024-06-07  99.75 100.07  0.32 -0.79
2024-06-10 100.01 101.26  1.23  0.45
Mean Absolute Error: 0.76%
Epoch: 500000 BatchSize: 47
Norm: 102.94
===
      date predic actual  diff   acc
2024-04-02  99.66  99.02 -0.65 -0.65
2024-04-03  99.92 101.26  1.32  0.67
2024-04-04  99.55  97.85 -1.74 -1.07
2024-04-05 100.16 100.56  0.40 -0.67
2024-04-08  99.97 100.27  0.30 -0.37
2024-04-09  99.95 100.27  0.31 -0.06
2024-04-10  99.41  98.65 -0.78 -0.84
2024-04-11  99.96 101.69  1.71  0.87
2024-04-12  99.56  98.26 -1.31 -0.45
2024-04-15  99.62  99.12 -0.51 -0.96
2024-04-16  99.98  99.85 -0.13 -1.08
2024-04-17  99.95  97.77 -2.24 -3.32
2024-04-18  99.97  99.70 -0.28 -3.60
2024-04-19 100.13  98.80 -1.34 -4.94
2024-04-22 100.15 101.57  1.39 -3.54
2024-04-23 100.18 100.61  0.42 -3.12
2024-04-24  99.86  99.70 -0.17 -3.28
2024-04-25  99.62  99.67  0.05 -3.23
2024-04-29 100.13 101.52  1.37 -1.87
2024-04-30  99.27  99.28  0.00 -1.86
2024-05-01 100.33  99.92 -0.41 -2.27
2024-05-06 100.73 102.21  1.46 -0.82
2024-05-07  99.91  99.48 -0.43 -1.24
2024-05-08 100.02  98.96 -1.07 -2.32
2024-05-09 100.24 100.48  0.23 -2.09
2024-05-10 100.03  99.28 -0.76 -2.85
2024-05-13  99.86 100.20  0.34 -2.51
2024-05-14 100.03 100.95  0.91 -1.60
2024-05-15 100.39 100.35 -0.04 -1.64
2024-05-16  99.91  99.58 -0.33 -1.97
2024-05-17 100.00 100.42  0.42 -1.55
2024-05-20  99.75 101.38  1.61  0.06
2024-05-21 100.03  99.00 -1.04 -0.97
2024-05-22  99.73  99.98  0.25 -0.73
2024-05-23  99.42  98.84 -0.59 -1.31
2024-05-24  99.95 100.85  0.88 -0.43
2024-05-28  99.78 100.27  0.49  0.07
2024-05-29  99.56  97.93 -1.66 -1.60
2024-05-30  99.79 100.13  0.34 -1.26
2024-05-31 100.39 101.66  1.25 -0.01
2024-06-03  99.99  99.80 -0.19 -0.20
2024-06-04 100.19  99.73 -0.46 -0.66
2024-06-05  99.92 101.09  1.16  0.50
2024-06-06 100.09  99.09 -1.00 -0.50
2024-06-07  99.77 100.07  0.30 -0.20
2024-06-10 100.00 101.26  1.24  1.04
2024-06-11  99.84  99.34 -0.51  0.54
Mean Absolute Error: 0.76%
Epoch: 500000 BatchSize: 47
Norm: 91.53
===
      date predic actual  diff   acc
2024-04-03  99.96 101.26  1.29  1.29
2024-04-04  99.62  97.85 -1.81 -0.53
2024-04-05 100.18 100.56  0.38 -0.15
2024-04-08 100.00 100.27  0.27  0.12
2024-04-09  99.99 100.27  0.28  0.40
2024-04-10  99.48  98.65 -0.84 -0.44
2024-04-11  99.99 101.69  1.67  1.23
2024-04-12  99.62  98.26 -1.38 -0.15
2024-04-15  99.67  99.12 -0.56 -0.71
2024-04-16 100.01  99.85 -0.16 -0.87
2024-04-17  99.99  97.77 -2.27 -3.14
2024-04-18 100.00  99.70 -0.31 -3.45
2024-04-19 100.15  98.80 -1.36 -4.81
2024-04-22 100.17 101.57  1.38 -3.43
2024-04-23 100.20 100.61  0.41 -3.02
2024-04-24  99.90  99.70 -0.20 -3.23
2024-04-25  99.68  99.67 -0.01 -3.24
2024-04-29 100.14 101.52  1.36 -1.88
2024-04-30  99.35  99.28 -0.07 -1.95
2024-05-01 100.37  99.92 -0.44 -2.40
2024-05-06 100.71 102.21  1.47 -0.92
2024-05-07  99.94  99.48 -0.46 -1.38
2024-05-08 100.04  98.96 -1.10 -2.48
2024-05-09 100.26 100.48  0.22 -2.26
2024-05-10 100.06  99.28 -0.79 -3.04
2024-05-13  99.89 100.20  0.31 -2.74
2024-05-14 100.06 100.95  0.88 -1.85
2024-05-15 100.40 100.35 -0.06 -1.91
2024-05-16  99.94  99.58 -0.36 -2.27
2024-05-17 100.03 100.42  0.39 -1.88
2024-05-20  99.79 101.38  1.57 -0.31
2024-05-21 100.06  99.00 -1.07 -1.38
2024-05-22  99.77  99.98  0.20 -1.18
2024-05-23  99.50  98.84 -0.67 -1.84
2024-05-24  99.99 100.85  0.85 -0.99
2024-05-28  99.82 100.27  0.45 -0.55
2024-05-29  99.62  97.93 -1.73 -2.27
2024-05-30  99.84 100.13  0.28 -1.99
2024-05-31 100.39 101.66  1.25 -0.74
2024-06-03 100.03  99.80 -0.23 -0.97
2024-06-04 100.21  99.73 -0.49 -1.46
2024-06-05  99.94 101.09  1.14 -0.32
2024-06-06 100.11  99.09 -1.03 -1.35
2024-06-07  99.81 100.07  0.26 -1.09
2024-06-10 100.03 101.26  1.22  0.13
2024-06-11  99.88  99.34 -0.55 -0.42
2024-06-12 100.02 100.91  0.88  0.46
Mean Absolute Error: 0.77%
Epoch: 500000 BatchSize: 47
Norm: 86.50
===
      date predic actual  diff   acc
2024-04-04  99.47  97.85 -1.66 -1.66
2024-04-05 100.17 100.56  0.39 -1.27
2024-04-08  99.95 100.27  0.32 -0.95
2024-04-09  99.93 100.27  0.34 -0.61
2024-04-10  99.32  98.65 -0.68 -1.29
2024-04-11  99.93 101.69  1.73  0.44
2024-04-12  99.48  98.26 -1.24 -0.80
2024-04-15  99.56  99.12 -0.44 -1.24
2024-04-16  99.96  99.85 -0.11 -1.35
2024-04-17  99.93  97.77 -2.21 -3.56
2024-04-18  99.95  99.70 -0.26 -3.82
2024-04-19 100.13  98.80 -1.34 -5.16
2024-04-22 100.16 101.57  1.39 -3.77
2024-04-23 100.19 100.61  0.42 -3.35
2024-04-24  99.83  99.70 -0.13 -3.48
2024-04-25  99.56  99.67  0.12 -3.37
2024-04-29 100.13 101.52  1.37 -2.00
2024-04-30  99.16  99.28  0.12 -1.88
2024-05-01 100.35  99.92 -0.42 -2.30
2024-05-06 100.78 102.21  1.40 -0.90
2024-05-07  99.88  99.48 -0.40 -1.30
2024-05-08 100.01  98.96 -1.06 -2.37
2024-05-09 100.26 100.48  0.22 -2.15
2024-05-10 100.02  99.28 -0.75 -2.90
2024-05-13  99.82 100.20  0.38 -2.52
2024-05-14 100.02 100.95  0.92 -1.60
2024-05-15 100.42 100.35 -0.07 -1.67
2024-05-16  99.88  99.58 -0.30 -1.97
2024-05-17  99.98 100.42  0.44 -1.53
2024-05-20  99.70 101.38  1.66  0.13
2024-05-21 100.02  99.00 -1.02 -0.90
2024-05-22  99.67  99.98  0.30 -0.60
2024-05-23  99.33  98.84 -0.49 -1.08
2024-05-24  99.93 100.85  0.91 -0.18
2024-05-28  99.73 100.27  0.54  0.36
2024-05-29  99.48  97.93 -1.59 -1.23
2024-05-30  99.74 100.13  0.38 -0.84
2024-05-31 100.42 101.66  1.22  0.38
2024-06-03  99.97  99.80 -0.17  0.21
2024-06-04 100.19  99.73 -0.46 -0.25
2024-06-05  99.89 101.09  1.19  0.93
2024-06-06 100.08  99.09 -1.00 -0.06
2024-06-07  99.73 100.07  0.35  0.28
2024-06-10  99.99 101.26  1.26  1.54
2024-06-11  99.81  99.34 -0.47  1.07
2024-06-12  99.96 100.91  0.94  2.01
2024-06-13  99.84  98.34 -1.53  0.49
Mean Absolute Error: 0.77%
Epoch: 500000 BatchSize: 47
Norm: 78.73
===
      date predic actual  diff   acc
2024-04-05 100.14 100.56  0.42  0.42
2024-04-08  99.97 100.27  0.30  0.72
2024-04-09  99.95 100.27  0.31  1.04
2024-04-10  99.48  98.65 -0.85  0.18
2024-04-11  99.96 101.69  1.71  1.89
2024-04-12  99.62  98.26 -1.37  0.52
2024-04-15  99.66  99.12 -0.55 -0.04
2024-04-16  99.97  99.85 -0.12 -0.16
2024-04-17  99.96  97.77 -2.24 -2.40
2024-04-18  99.97  99.70 -0.28 -2.67
2024-04-19 100.11  98.80 -1.32 -3.99
2024-04-22 100.13 101.57  1.42 -2.57
2024-04-23 100.15 100.61  0.45 -2.12
2024-04-24  99.87  99.70 -0.18 -2.30
2024-04-25  99.67  99.67  0.00 -2.30
2024-04-29 100.11 101.52  1.39 -0.90
2024-04-30  99.37  99.28 -0.09 -0.99
2024-05-01 100.30  99.92 -0.38 -1.37
2024-05-06 100.64 102.21  1.54  0.17
2024-05-07  99.91  99.48 -0.43 -0.26
2024-05-08 100.01  98.96 -1.06 -1.32
2024-05-09 100.21 100.48  0.27 -1.06
2024-05-10 100.02  99.28 -0.75 -1.81
2024-05-13  99.87 100.20  0.33 -1.48
2024-05-14 100.02 100.95  0.92 -0.56
2024-05-15 100.35 100.35  0.00 -0.56
2024-05-16  99.91  99.58 -0.33 -0.89
2024-05-17  99.99 100.42  0.43 -0.46
2024-05-20  99.78 101.38  1.59  1.12
2024-05-21 100.02  99.00 -1.03  0.09
2024-05-22  99.76  99.98  0.22  0.31
2024-05-23  99.50  98.84 -0.67 -0.36
2024-05-24  99.96 100.85  0.88  0.53
2024-05-28  99.80 100.27  0.47  1.00
2024-05-29  99.61  97.93 -1.72 -0.72
2024-05-30  99.82 100.13  0.31 -0.42
2024-05-31 100.33 101.66  1.30  0.89
2024-06-03  99.99  99.80 -0.19  0.69
2024-06-04 100.16  99.73 -0.44  0.26
2024-06-05  99.92 101.09  1.16  1.42
2024-06-06 100.07  99.09 -0.99  0.43
2024-06-07  99.79 100.07  0.28  0.71
2024-06-10 100.00 101.26  1.25  1.96
2024-06-11  99.86  99.34 -0.52  1.44
2024-06-12  99.98 100.91  0.92  2.36
2024-06-13  99.89  98.34 -1.57  0.79
2024-06-14  99.90  99.63 -0.27  0.52
Mean Absolute Error: 0.75%
Epoch: 500000 BatchSize: 47
Norm: 71.01
===
      date predic actual  diff   acc
2024-04-08  99.95 100.27  0.31  0.31
2024-04-09  99.94 100.27  0.32  0.64
2024-04-10  99.51  98.65 -0.88 -0.24
2024-04-11  99.94 101.69  1.72  1.48
2024-04-12  99.64  98.26 -1.40  0.08
2024-04-15  99.67  99.12 -0.56 -0.48
2024-04-16  99.96  99.85 -0.11 -0.59
2024-04-17  99.95  97.77 -2.23 -2.82
2024-04-18  99.96  99.70 -0.26 -3.08
2024-04-19 100.08  98.80 -1.29 -4.38
2024-04-22 100.10 101.57  1.45 -2.93
2024-04-23 100.13 100.61  0.48 -2.45
2024-04-24  99.87  99.70 -0.17 -2.62
2024-04-25  99.68  99.67 -0.01 -2.63
2024-04-29 100.08 101.52  1.42 -1.21
2024-04-30  99.40  99.28 -0.13 -1.34
2024-05-01 100.28  99.92 -0.36 -1.70
2024-05-06 100.58 102.21  1.60 -0.09
2024-05-07  99.90  99.48 -0.42 -0.51
2024-05-08  99.99  98.96 -1.04 -1.55
2024-05-09 100.18 100.48  0.30 -1.25
2024-05-10 100.00  99.28 -0.73 -1.99
2024-05-13  99.86 100.20  0.34 -1.65
2024-05-14 100.01 100.95  0.94 -0.71
2024-05-15 100.31 100.35  0.04 -0.68
2024-05-16  99.90  99.58 -0.32 -1.00
2024-05-17  99.98 100.42  0.44 -0.56
2024-05-20  99.78 101.38  1.58  1.03
2024-05-21 100.00  99.00 -1.01  0.01
2024-05-22  99.76  99.98  0.21  0.23
2024-05-23  99.53  98.84 -0.70 -0.47
2024-05-24  99.94 100.85  0.89  0.42
2024-05-28  99.81 100.27  0.46  0.89
2024-05-29  99.63  97.93 -1.74 -0.85
2024-05-30  99.83 100.13  0.30 -0.55
2024-05-31 100.29 101.66  1.35  0.80
2024-06-03  99.99  99.80 -0.19  0.61
2024-06-04 100.14  99.73 -0.41  0.20
2024-06-05  99.90 101.09  1.18  1.37
2024-06-06 100.06  99.09 -0.97  0.40
2024-06-07  99.79 100.07  0.28  0.69
2024-06-10  99.98 101.26  1.27  1.95
2024-06-11  99.86  99.34 -0.52  1.43
2024-06-12  99.97 100.91  0.93  2.36
2024-06-13  99.88  98.34 -1.56  0.80
2024-06-14  99.89  99.63 -0.26  0.53
2024-06-17 100.06  99.95 -0.11  0.42
Mean Absolute Error: 0.75%
Epoch: 500000 BatchSize: 47
Norm: 71.24
===
      date predic actual  diff   acc
2024-04-09  99.95 100.27  0.32  0.32
2024-04-10  99.60  98.65 -0.97 -0.65
2024-04-11  99.95 101.69  1.71  1.06
2024-04-12  99.70  98.26 -1.46 -0.40
2024-04-15  99.73  99.12 -0.62 -1.02
2024-04-16  99.96  99.85 -0.11 -1.13
2024-04-17  99.95  97.77 -2.23 -3.36
2024-04-18  99.96  99.70 -0.26 -3.62
2024-04-19 100.06  98.80 -1.27 -4.90
2024-04-22 100.08 101.57  1.47 -3.43
2024-04-23 100.10 100.61  0.51 -2.92
2024-04-24  99.89  99.70 -0.19 -3.11
2024-04-25  99.74  99.67 -0.07 -3.18
2024-04-29 100.06 101.52  1.44 -1.74
2024-04-30  99.52  99.28 -0.24 -1.98
2024-05-01 100.21  99.92 -0.29 -2.27
2024-05-06 100.48 102.21  1.70 -0.57
2024-05-07  99.91  99.48 -0.43 -1.01
2024-05-08  99.99  98.96 -1.04 -2.05
2024-05-09 100.14 100.48  0.33 -1.71
2024-05-10 100.00  99.28 -0.73 -2.44
2024-05-13  99.88 100.20  0.32 -2.13
2024-05-14 100.00 100.95  0.94 -1.18
2024-05-15 100.25 100.35  0.10 -1.08
2024-05-16  99.92  99.58 -0.34 -1.42
2024-05-17  99.98 100.42  0.44 -0.98
2024-05-20  99.81 101.38  1.55  0.57
2024-05-21 100.00  99.00 -1.01 -0.44
2024-05-22  99.80  99.98  0.18 -0.26
2024-05-23  99.61  98.84 -0.78 -1.04
2024-05-24  99.95 100.85  0.89 -0.15
2024-05-28  99.83 100.27  0.44  0.28
2024-05-29  99.70  97.93 -1.80 -1.52
2024-05-30  99.85 100.13  0.28 -1.24
2024-05-31 100.24 101.66  1.40  0.16
2024-06-03  99.98  99.80 -0.18 -0.02
2024-06-04 100.11  99.73 -0.38 -0.40
2024-06-05  99.92 101.09  1.16  0.76
2024-06-06 100.04  99.09 -0.95 -0.19
2024-06-07  99.83 100.07  0.25  0.06
2024-06-10  99.98 101.26  1.27  1.32
2024-06-11  99.88  99.34 -0.54  0.78
2024-06-12  99.97 100.91  0.93  1.72
2024-06-13  99.90  98.34 -1.58  0.14
2024-06-14  99.90  99.63 -0.28 -0.14
2024-06-17 100.05  99.95 -0.10 -0.24
2024-06-18  99.98 100.52  0.54  0.31
Mean Absolute Error: 0.77%
Epoch: 500000 BatchSize: 47
Norm: 78.67
===
      date predic actual  diff   acc
2024-04-10  99.55  98.65 -0.92 -0.92
2024-04-11  99.94 101.69  1.72  0.81
2024-04-12  99.66  98.26 -1.42 -0.62
2024-04-15  99.70  99.12 -0.58 -1.20
2024-04-16  99.96  99.85 -0.10 -1.31
2024-04-17  99.95  97.77 -2.23 -3.53
2024-04-18  99.95  99.70 -0.26 -3.79
2024-04-19 100.07  98.80 -1.28 -5.07
2024-04-22 100.08 101.57  1.46 -3.61
2024-04-23 100.11 100.61  0.50 -3.11
2024-04-24  99.87  99.70 -0.17 -3.28
2024-04-25  99.71  99.67 -0.03 -3.32
2024-04-29 100.06 101.52  1.44 -1.88
2024-04-30  99.45  99.28 -0.18 -2.06
2024-05-01 100.25  99.92 -0.32 -2.38
2024-05-06 100.53 102.21  1.65 -0.73
2024-05-07  99.90  99.48 -0.42 -1.15
2024-05-08  99.98  98.96 -1.03 -2.18
2024-05-09 100.15 100.48  0.32 -1.86
2024-05-10 100.00  99.28 -0.72 -2.59
2024-05-13  99.87 100.20  0.33 -2.25
2024-05-14 100.00 100.95  0.94 -1.31
2024-05-15 100.28 100.35  0.07 -1.24
2024-05-16  99.90  99.58 -0.32 -1.56
2024-05-17  99.97 100.42  0.45 -1.11
2024-05-20  99.79 101.38  1.57  0.46
2024-05-21 100.00  99.00 -1.01 -0.55
2024-05-22  99.77  99.98  0.20 -0.35
2024-05-23  99.57  98.84 -0.73 -1.08
2024-05-24  99.94 100.85  0.90 -0.18
2024-05-28  99.82 100.27  0.46  0.27
2024-05-29  99.66  97.93 -1.76 -1.49
2024-05-30  99.83 100.13  0.29 -1.20
2024-05-31 100.26 101.66  1.38  0.18
2024-06-03  99.98  99.80 -0.18  0.00
2024-06-04 100.12  99.73 -0.39 -0.39
2024-06-05  99.90 101.09  1.18  0.78
2024-06-06 100.04  99.09 -0.96 -0.18
2024-06-07  99.80 100.07  0.27  0.10
2024-06-10  99.98 101.26  1.27  1.37
2024-06-11  99.86  99.34 -0.53  0.84
2024-06-12  99.97 100.91  0.94  1.78
2024-06-13  99.88  98.34 -1.57  0.21
2024-06-14  99.89  99.63 -0.26 -0.05
2024-06-17 100.05  99.95 -0.10 -0.15
2024-06-18  99.97 100.52  0.55  0.40
2024-06-20 100.03  99.95 -0.08  0.31
Mean Absolute Error: 0.75%
Epoch: 500000 BatchSize: 47
Norm: 78.61
===
      date predic actual  diff   acc
2024-04-11  99.96 101.69  1.70  1.70
2024-04-12  99.75  98.26 -1.51  0.19
2024-04-15  99.78  99.12 -0.67 -0.48
2024-04-16  99.97  99.85 -0.12 -0.59
2024-04-17  99.96  97.77 -2.24 -2.83
2024-04-18  99.97  99.70 -0.27 -3.11
2024-04-19 100.05  98.80 -1.26 -4.37
2024-04-22 100.07 101.57  1.48 -2.89
2024-04-23 100.08 100.61  0.52 -2.37
2024-04-24  99.91  99.70 -0.21 -2.58
2024-04-25  99.78  99.67 -0.11 -2.69
2024-04-29 100.05 101.52  1.45 -1.24
2024-04-30  99.60  99.28 -0.33 -1.57
2024-05-01 100.17  99.92 -0.25 -1.82
2024-05-06 100.41 102.21  1.77 -0.05
2024-05-07  99.93  99.48 -0.45 -0.51
2024-05-08  99.99  98.96 -1.04 -1.55
2024-05-09 100.12 100.48  0.36 -1.19
2024-05-10 100.00  99.28 -0.73 -1.92
2024-05-13  99.90 100.20  0.30 -1.63
2024-05-14 100.00 100.95  0.94 -0.69
2024-05-15 100.21 100.35  0.14 -0.54
2024-05-16  99.93  99.58 -0.35 -0.90
2024-05-17  99.98 100.42  0.44 -0.46
2024-05-20  99.85 101.38  1.52  1.06
2024-05-21 100.00  99.00 -1.01  0.05
2024-05-22  99.84  99.98  0.14  0.19
2024-05-23  99.68  98.84 -0.85 -0.66
2024-05-24  99.96 100.85  0.88  0.22
2024-05-28  99.86 100.27  0.41  0.63
2024-05-29  99.75  97.93 -1.86 -1.23
2024-05-30  99.87 100.13  0.26 -0.97
2024-05-31 100.20 101.66  1.43  0.46
2024-06-03  99.98  99.80 -0.18  0.28
2024-06-04 100.09  99.73 -0.36 -0.08
2024-06-05  99.94 101.09  1.14  1.07
2024-06-06 100.03  99.09 -0.95  0.12
2024-06-07  99.86 100.07  0.22  0.34
2024-06-10  99.98 101.26  1.26  1.60
2024-06-11  99.90  99.34 -0.56  1.04
2024-06-12  99.97 100.91  0.93  1.97
2024-06-13  99.91  98.34 -1.60  0.37
2024-06-14  99.92  99.63 -0.29  0.07
2024-06-17 100.04  99.95 -0.09 -0.02
2024-06-18  99.98 100.52  0.54  0.52
2024-06-20 100.03  99.95 -0.08  0.44
2024-06-21  99.88  99.65 -0.23  0.21
Mean Absolute Error: 0.75%
Epoch: 500000 BatchSize: 47
Norm: 72.29
===
      date predic actual  diff   acc
2024-04-12  99.69  98.26 -1.45 -1.45
2024-04-15  99.73  99.12 -0.62 -2.07
2024-04-16  99.95  99.85 -0.10 -2.17
2024-04-17  99.94  97.77 -2.22 -4.39
2024-04-18  99.95  99.70 -0.25 -4.64
2024-04-19 100.05  98.80 -1.26 -5.90
2024-04-22 100.06 101.57  1.48 -4.41
2024-04-23 100.08 100.61  0.52 -3.89
2024-04-24  99.88  99.70 -0.18 -4.07
2024-04-25  99.73  99.67 -0.06 -4.13
2024-04-29 100.05 101.52  1.45 -2.68
2024-04-30  99.53  99.28 -0.25 -2.93
2024-05-01 100.18  99.92 -0.26 -3.19
2024-05-06 100.45 102.21  1.73 -1.46
2024-05-07  99.91  99.48 -0.42 -1.88
2024-05-08  99.98  98.96 -1.03 -2.91
2024-05-09 100.12 100.48  0.35 -2.56
2024-05-10  99.99  99.28 -0.71 -3.27
2024-05-13  99.87 100.20  0.33 -2.95
2024-05-14  99.99 100.95  0.96 -1.99
2024-05-15 100.22 100.35  0.13 -1.86
2024-05-16  99.91  99.58 -0.33 -2.19
2024-05-17  99.96 100.42  0.46 -1.73
2024-05-20  99.81 101.38  1.55 -0.18
2024-05-21  99.98  99.00 -0.99 -1.17
2024-05-22  99.79  99.98  0.18 -0.99
2024-05-23  99.61  98.84 -0.78 -1.77
2024-05-24  99.94 100.85  0.90 -0.87
2024-05-28  99.83 100.27  0.44 -0.42
2024-05-29  99.69  97.93 -1.80 -2.22
2024-05-30  99.83 100.13  0.29 -1.93
2024-05-31 100.21 101.66  1.42 -0.51
2024-06-03  99.96  99.80 -0.16 -0.67
2024-06-04 100.08  99.73 -0.36 -1.03
2024-06-05  99.91 101.09  1.17  0.14
2024-06-06 100.02  99.09 -0.94 -0.80
2024-06-07  99.82 100.07  0.25 -0.55
2024-06-10  99.97 101.26  1.28  0.73
2024-06-11  99.87  99.34 -0.53  0.20
2024-06-12  99.95 100.91  0.95  1.15
2024-06-13  99.89  98.34 -1.57 -0.42
2024-06-14  99.89  99.63 -0.27 -0.69
2024-06-17 100.03  99.95 -0.08 -0.77
2024-06-18  99.96 100.52  0.56 -0.21
2024-06-20 100.02  99.95 -0.07 -0.28
2024-06-21  99.85  99.65 -0.19 -0.48
2024-06-24 100.09 100.75  0.65  0.18
Mean Absolute Error: 0.72%
Epoch: 500000 BatchSize: 47
Norm: 86.18
===
      date predic actual  diff   acc
2024-04-15  99.93  99.12 -0.82 -0.82
2024-04-16 100.02  99.85 -0.17 -0.99
2024-04-17 100.02  97.77 -2.30 -3.28
2024-04-18 100.02  99.70 -0.33 -3.61
2024-04-19 100.06  98.80 -1.28 -4.88
2024-04-22 100.07 101.57  1.48 -3.41
2024-04-23 100.08 100.61  0.53 -2.88
2024-04-24  99.99  99.70 -0.29 -3.18
2024-04-25  99.93  99.67 -0.26 -3.43
2024-04-29 100.06 101.52  1.44 -2.00
2024-04-30  99.84  99.28 -0.57 -2.56
2024-05-01 100.13  99.92 -0.21 -2.77
2024-05-06 100.25 102.21  1.92 -0.85
